DSIDP TDX-ORB-3-RSO+CTS-RSG_2019_066_22_00_2019_067_12_00
COMENT TerraSAR-X SST Two-Step Processing
COMENT For best results cut the orbit to the period
COMENT 22:50:00 - 10:50:00
COSPAR 2010-030A
PERIOD  70045 79251184000  70055 43281184000
INIREV 48306
OBSINF SLR n = 85
OBSINF GPC n = 11692
OBSINF GPP n = 11692
PARAMS MNA EX  EY  EZ  EXD EYD EZD BTC BTS BTD BTT BNC BNS BND BNT
QUALCO Sta_Dev_Initial_Elements = 93 103 63 mm, 231 243 172 mu/s
QUALCO RMS_Obs_Laser            = 31 mm; n = 85,  elim = 0
QUALCO RMS_Obs_GPScode          = 460 mm; n = 11107, elim = 585
QUALCO RMS_Obs_GPSphase         = 6 mm; n = 11107, elim = 585
TFRAME TT
TT-UTC 69184 ms
RFRAME CTS
MRELAT  Post Newt. IERS-2003
MNUTAT  IAU200OA compl.+off.
MPOTER  COMB-Projekt D1 + CH
MPOLUN  FERRARI77
METID   IERS-Conv. (1996)
MOTID   EOT11a, Load Love Nu
MATMOS  DTM 94bis
MALBED  No Albedo
MEPHEM  DE200/LE200
COMENT The ORBIT line marks end of the header and start of the trajectory records
 7005526391184000  6270126908 -1917042238  2106375004 17730374006-21250065934-71747582974      0      0  -3000    0 WD 
 7005526421184000  6319739523 -1979842997  1890011024 15342159485-20611549038-72481818250      0      0  -3000    0 WD 
 7005526451184000  6362166004 -2040678514  1671564003 12940084141-19940015021-73136148195      0      0  -3000    0 WD 
 7005526481184000  6397368967 -2099450759  1451274767 10526948655-19236154301-73709849082      0      0  -3000    0 WD 
 7005526511184000  6425319445 -2156063851  1229386172  8105562214-18500706890-74202289974      0      0  -3000    0 WD 
 7005526541184000  6445996903 -2210424200  1006142829  5678738546-17734460669-74612932069      0      0  -3000    0 WD 
 7005526571184000  6459389255 -2262440649   781790828  3249294149-16938249515-74941328771      0      0  -3000    0 WD 
 7005526601184000  6465492864 -2312024609   556577458   820045812-16112952086-75187127051      0      0  -3000    0 WD 
 7005526631184000  6464312539 -2359090196   330750926 -1606193715-15259491171-75350068558      0      0  -3000    0 WD 
 7005526661184000  6455861515 -2403554357   104560070 -4026620354-14378832704-75429989388      0      0  -3000    0 WD 
 7005526691184000  6440161423 -2445337002  -121745917 -6438441643-13471984952-75426819447      0      0  -3000    0 WD 
 7005526721184000  6417242249 -2484361127  -347917777 -8838879705-12539997888-75340583715      0      0  -3000    0 WD 
 7005526751184000  6387142287 -2520552939  -573706471-11225176219-11583961507-75171402821      0      0  -3000    0 WD 
 7005526781184000  6349908069 -2553841973  -798863461-13594596308-10605003932-74919491447      0      0  -3000    0 WD 
 7005526811184000  6305594295 -2584161205 -1023140994-15944431211 -9604289969-74585157599      0      0  -3000    0 WD 
 7005526841184000  6254263748 -2611447155 -1246292382-18272001572 -8583019521-74168802265      0      0  -3000    0 WD 
 7005526871184000  6195987198 -2635639997 -1468072276-20574660651 -7542425808-73670918699      0      0  -3000    0 WD 
 7005526901184000  6130843307 -2656683651 -1688236947-22849797353 -6483773485-73092091583      0      0  -3000    0 WD 
 7005526931184000  6058918511 -2674525873 -1906544554-25094839114 -5408357082-72432996189      0      0  -3000    0 WD 
 7005526961184000  5980306900 -2689118351 -2122755418-27307255177 -4317499544-71694397802      0      0  -3000    0 WD 
 7005526991184000  5895110092 -2700416778 -2336632290-29484560204 -3212550260-70877150572      0      0  -3000    0 WD 
 7005527021184000  5803437088 -2708380934 -2547940611-31624317183 -2094882955-69982195751      0      0  -3000    0 WD 
 7005527051184000  5705404125 -2712974754 -2756448780-33724139998  -965894141-69010560012      0      0  -3000    0 WD 
 7005527081184000  5601134517 -2714166395 -2961928398-35781695932   172998156-67963353784      0      0  -3000    0 WD 
 7005527111184000  5490758495 -2711928299 -3164154523-37794707839  1320355974-66841769932      0      0  -3000    0 WD 
 7005527141184000  5374413035 -2706237248 -3362905912-39760956550  2474723636-65647082691      0      0  -3000    0 WD 
 7005527171184000  5252241680 -2697074418 -3557965267-41678283409  3634630102-64380646181      0      0  -3000    0 WD 
 7005527201184000  5124394354 -2684425413 -3749119470-43544592870  4798590848-63043892867      0      0  -3000    0 WD 
 7005527231184000  4991027172 -2668280314 -3936159814-45357855410  5965109609-61638331622      0      0  -3000    0 WD 
 7005527261184000  4852302232 -2648633703 -4118882232-47116109964  7132680179-60165545307      0      0  -3000    0 WD 
 7005527291184000  4708387413 -2625484695 -4297087513-48817465928  8299788424-58627188568      0      0  -2000    0 WD 
 7005527321184000  4559456156 -2598836955 -4470581515-50460105184  9464914578-57024985503      0      0  -2000    0 WD 
 7005527351184000  4405687245 -2568698713 -4639175368-52042283777 10626535410-55360727060      0      0  -2000    0 WD 
 7005527381184000  4247264585 -2535082772 -4802685675-53562333326 11783126119-53636268681      0      0  -2000    0 WD 
 7005527411184000  4084376968 -2498006511 -4960934696-55018662672 12933162214-51853527940      0      0  -2000    0 WD 
 7005527441184000  3917217844 -2457491876 -5113750535-56409759291 14075121450-50014481646      0      0  -2000    0 WD 
 7005527471184000  3745985081 -2413565377 -5260967312-57734189696 15207485644-48121163047      0      0  -2000    0 WD 
 7005527501184000  3570880729 -2366258070 -5402425327-58990599594 16328742125-46175660132      0      0  -2000    0 WD 
 7005527531184000  3392110781 -2315605538 -5537971228-60177715419 17437385538-44180114644      0      0  -2000    0 WD 
 7005527561184000  3209884925 -2261647866 -5667458164-61294345760 18531920536-42136718976      0      0  -2000    0 WD 
 7005527591184000  3024416304 -2204429608 -5790745931-62339380728 19610862918-40047713805      0      0  -2000    0 WD 
 7005527621184000  2835921265 -2143999754 -5907701124-63311794071 20672740503-37915387702      0      0  -1000    0 WD 
 7005527651184000  2644619104 -2080411688 -6018197268-64210646210 21716095940-35742073933      0      0  -1000    0 WD 
 7005527681184000  2450731805 -2013723141 -6122114953-65035084275 22739489433-33530146673      0      0  -1000    0 WD 
 7005527711184000  2254483781 -1943996134 -6219341946-65784342197 23741501004-31282018324      0      0  -1000    0 WD 
 7005527741184000  2056101614 -1871296916 -6309773308-66457741191 24720732051-29000136407      0      0  -1000    0 WD 
 7005527771184000  1855813787 -1795695899 -6393311490-67054690053 25675806357-26686980530      0      0  -1000    0 WD 
 7005527801184000  1653850430 -1717267588 -6469866425-67574685272 26605371632-24345059368      0      0  -1000    0 WD 
 7005527831184000  1450443049 -1636090506 -6539355614-68017309985 27508100949-21976907379      0      0  -1000    0 WD 
 7005527861184000  1245824275 -1552247120 -6601704197-68382232158 28382693098-19585084041      0      0  -1000    0 WD 
 7005527891184000  1040227607 -1465823759 -6656845032-68669206539 29227874420-17172174663      0      0      0    0 WD 
 7005527921184000   833887142 -1376910528 -6704718765-68878077784 30042402637-14740786053      0      0      0    0 WD 
 7005527951184000   627037313 -1285601206 -6745273891-69008778902 30825068823-12293540403      0      0      0    0 LD 
 7005527981184000   419912623 -1191993153 -6778466786-69061328832 31574697448 -9833072854      0      0      0    0 LD 
 7005528011184000   212747390 -1096187202 -6804261752-69035831463 32290146959 -7362030149      0      0      0    0 LD 
 7005528041184000     5775496  -998287558 -6822631048-68932474973 32970311185 -4883069793      0      0      0    0 LD 
 7005528071184000  -200769871  -898401691 -6833554920-68751532729 33614121034 -2398859077      0      0      0    0 LD 
 7005528101184000  -406656472  -796640218 -6837021626-68493364847 34220546452    87928116      0      0      0    0 WA 
 7005528131184000  -611653278  -693116787 -6833027451-68158417803 34788598498  2574616001      0      0      0    0 WA 
 7005528161184000  -815530728  -587947948 -6821576704-67747222394 35317330976  5058530467      0      0      0    0 WA 
 7005528191184000 -1018060975  -481253024 -6802681712-67260392080 35805841405  7537001165      0      0      0    0 WA 
 7005528221184000 -1219018138  -373153981 -6776362806-66698622181 36253271812 10007363261      0      0      0    0 LA 
 7005528251184000 -1418178542  -263775288 -6742648299-66062689457 36658809750 12466959573      0      0      0    0 WA 
 7005528281184000 -1615320967  -153243782 -6701574461-65353451386 37021689503 14913143324      0      0      0    0 WA 
 7005528311184000 -1810226880   -41688528 -6653185485-64571844957 37341193374 17343281062      0      0      0    0 WA 
 7005528341184000 -2002680680    70759332 -6597533439-63718884940 37616652767 19754755229      0      0      0    0 WA 
 7005528371184000 -2192469925   183966724 -6534678218-62795662494 37847449100 22144965625      0      0      0    0 WA 
 7005528401184000 -2379385558   297798795 -6464687491-61803345120 38033015262 24511331346      0      0   1000    0 WA 
 7005528431184000 -2563222141   412119069 -6387636634-60743175588 38172837168 26851294390      0      0   1000    0 WA 
 7005528461184000 -2743778072   526789611 -6303608661-59616469633 38266454444 29162322169      0      0   1000    0 WA 
 7005528491184000 -2920855807   641671183 -6212694143-58424615047 38313460890 31441908920      0      0   1000    0 WA 
 7005528521184000 -3094262072   756623413 -6114991126-57169071642 38313505424 33687578044      0      0   1000    0 WA 
 7005528551184000 -3263808077   871504957 -6010605037-55851370598 38266292970 35896885669      0      0   1000    0 WA 
 7005528581184000 -3429309736   986173673 -5899648582-54473112382 38171584999 38067424678      0      0   1000    0 WA 
 7005528611184000 -3590587859  1100486788 -5782241627-53035963334 38029199947 40196827351      0      0   1000    0 WA 
 7005528641184000 -3747468353  1214301070 -5658511083-51541653138 37839013988 42282766121      0      0   1000    0 WA 
 7005528671184000 -3899782406  1327473004 -5528590782-49991973999 37600962466 44322954701      0      0   2000    0 WA 
 7005528701184000 -4047366680  1439858973 -5392621349-48388780248 37315041295 46315150806      0      0   2000    0 WA 
 7005528731184000 -4190063487  1551315438 -5250750065-46733987183 36981307926 48257160142      0      0   2000    0 WA 
 7005528761184000 -4327720975  1661699125 -5103130718-45029568234 36599881361 50146840763      0      0   2000    0 WA 
 7005528791184000 -4460193296  1770867210 -4949923438-43277551358 36170941232 51982105798      0      0   2000    0 WA 
 7005528821184000 -4587340764  1878677497 -4791294532-41480016478 35694727348 53760924648      0      0   2000    0 WA 
 7005528851184000 -4709030006  1984988599 -4627416311-39639093620 35171540021 55481324591      0      0   2000    0 WA 
 7005528881184000 -4825134114  2089660123 -4458466918-37756960841 34601740489 57141392862      0      0   2000    0 WA 
 7005528911184000 -4935532783  2192552850 -4284630139-35835842069 33985751161 58739278933      0      0   2000    0 WA 
 7005528941184000 -5040112447  2293528922 -4106095215-33878004808 33324055620 60273196928      0      0   2000    0 WA 
 7005528971184000 -5138766401  2392452020 -3923056646-31885757598 32617198496 61741428026      0      0   2000    0 WA 
 7005529001184000 -5231394928  2489187554 -3735713985-29861447252 31865785040 63142322807      0      0   3000    0 WA 
 7005529031184000 -5317905403  2583602837 -3544271626-27807456386 31070480458 64474303130      0      0   3000    0 WA 
 7005529061184000 -5398212401  2675567269 -3348938588-25726201447 30232009725 65735864079      0      0   3000    0 WA 
 7005529091184000 -5472237794  2764952512 -3149928293-23620129942 29351157817 66925576508      0      0   3000    0 WA 
 7005529121184000 -5539910838  2851632677 -2947458332-21491716619 28428769241 68042089270      0      0   3000    0 LA 
 7005529151184000 -5601168250  2935484492 -2741750231-19343460122 27465746742 69084130691      0      0   3000    0 WA 
 7005529181184000 -5655954275  3016387482 -2533029212-17177880406 26463050356 70050510006      0      0   3000    0 WA 
 7005529211184000 -5704220747  3094224135 -2321523944-14997516179 25421696860 70940119338      0      0   3000    0 WA 
 7005529241184000 -5745927141  3168880076 -2107466292-12804921664 24342758789 71751935895      0      0   3000    0 WA 
 7005529271184000 -5781040613  3240244229 -1891091061-10602663113 23227363272 72485023504      0      0   3000    0 WA 
 7005529301184000 -5809536031  3308208977 -1672635731 -8393315415 22076690674 73138534460      0      0   3000    0 WA 
 7005529331184000 -5831395995  3372670325 -1452340192 -6179457404 20891972340 73711710511      0      0   3000    0 WA 
 7005529361184000 -5846610844  3433528045 -1230446476 -3963668757 19674489517 74203880605      0      0   3000    0 WA 
 7005529391184000 -5855178659  3490685829 -1007198500 -1748531353 18425574915 74614462067      0      0   3000    0 WA 
 7005529421184000 -5857105264  3544051443  -782841782   463374756 17146609863 74942968217      0      0   3000    0 WA 
 7005529451184000 -5852404212  3593536861  -557623162  2669480014 15839018517 75189006086      0      0   3000    0 WA 
 7005529481184000 -5841096745  3639058396  -331790522  4867224367 14504270325 75352271547      0      0   3000    0 WA 
 7005529511184000 -5823211777  3680536840  -105592516  7054057517 13143880797 75432557178      0      0   3000    0 WA 
 7005529541184000 -5798785843  3717897592   120721731  9227448754 11759404303 75429755597      0      0   3000    0 WA 
 7005529571184000 -5767863033  3751070767   346902914 11384892465 10352430702 75343853021      0      0   3000    0 WA 
 7005529601184000 -5730494918  3779991304   572701822 13523907537  8924586166 75174926426      0      0   3000    0 WA 
 7005529631184000 -5686740473  3804599074   797869615 15642038069  7477532760 74923145597      0      0   3000    0 WA 
 7005529661184000 -5636666003  3824838987  1022158103 17736856165  6012966594 74588775303      0      0   3000    0 WA 
 7005529691184000 -5580345045  3840661088  1245320036 19805966483  4532614954 74172177655      0      0   3000    0 WA 
 7005529721184000 -5517858268  3852020644  1467109397 21847014046  3038231768 73673811386      0      0   3000    0 WA 
 7005529751184000 -5449293336  3858878222  1687281680 23857687765  1531593393 73094223891      0      0   3000    0 WA 
 7005529781184000 -5374744790  3861199749  1905594150 25835714348    14499920 72434048565      0      0   3000    0 WA 
 7005529811184000 -5294313933  3858956591  2121806108 27778859496 -1511223644 71694012490      0      0   3000    0 WA 
 7005529841184000 -5208108702  3852125621  2335679183 29684937254 -3043732351 70874937478      0      0   3000    0 WA 
 7005529871184000 -5116243513  3840689272  2546977603 31551813608 -4581165570 69977735770      0      0   3000    0 WA 
