DSIDP TDX-ORB-3-RSO+CTS-RSG_2019_067_22_00_2019_068_12_00
COMENT TerraSAR-X SST Two-Step Processing
COMENT For best results cut the orbit to the period
COMENT 22:50:00 - 10:50:00
COSPAR 2010-030A
PERIOD  70055 79251184000  70065 43281184000
INIREV 48321
OBSINF SLR n = 16
OBSINF GPC n = 11723
OBSINF GPP n = 11723
PARAMS MNA EX  EY  EZ  EXD EYD EZD BTC BTS BTD BTT BNC BNS BND BNT
QUALCO Sta_Dev_Initial_Elements = 8 11 12 mm, 20 19 21 mu/s
 7006539591184000 -2026702147  6247844505 -2087720281  7365058861 26308836832 71819943051      0      0   3000    0 WA 
 7006539621184000 -2003337131  6323295858 -1871152049  8208534650 23986786944 72545675030      0      0   3000    0 WA 
 7006539651184000 -1977469971  6391734875 -1652525861  9032979403 21634386290 73191780409      0      0   3000    0 WA 
 7006539681184000 -1949159324  6453074486 -1432081749  9837355939 19254297362 73757505906      0      0   3000    0 WA 
 7006539711184000 -1918466911  6507235672 -1210061872 10620658748 16849222677 74242187977      0      0   3000    0 WA 
 7006539741184000 -1885457419  6554147572  -986710239 11381915765 14421899274 74645255297      0      0   3000    0 WA 
 7006539771184000 -1850198398  6593747585  -762272439 12120192192 11975094789 74966226615      0      0   3000    0 WA 
 7006539801184000 -1812760144  6625981458  -536995370 12834591869  9511608225 75204710265      0      0   3000    0 LA 
 7006539831184000 -1773215584  6650803380  -311126965 13524255647  7034267959 75360408953      0      0   3000    0 LA 
 7006539861184000 -1731640168  6668176063   -84915904 14188362135  4545924845 75433123067      0      0   3000    0 WA 
 7006539891184000 -1688111751  6678070793   141388683 14826130542  2049446033 75422750081      0      0   3000    0 WA 
 7006539921184000 -1642710463  6680467482   367537499 15436822362  -452289086 75329283107      0      0   3000    0 LA 
 7006539951184000 -1595518590  6675354691   593281372 16019741847 -2956392096 75152810274      0      0   3000    0 LA 
 7006539981184000 -1546620438  6662729656   818371535 16574236562 -5459969010 74893514732      0      0   3000    0 WA 
 7006540011184000 -1496102205  6642598298  1042559913 17099698550 -7960124256 74551674307      0      0   3000    0 WA 
 7006540041184000 -1444051844  6614975225  1265599404 17595565365-10453964421 74127660438      0      0   3000    0 WA 
 7006540071184000 -1390558926  6579883715  1487244163 18061320637-12938601332 73621937284      0      0   3000    0 LA 
 7006540101184000 -1335714503  6537355701  1707249872 18496494517-15411155303 73035061338      0      0   3000    0 LA 
 7006540131184000 -1279610965  6487431734  1925374023 18900663869-17868758933 72367680839      0      0   3000    0 LA 
 7006540161184000 -1222341902  6430160950  2141376188 19273452306-20308560656 71620534515      0      0   3000    0 LA 
 7006540191184000 -1164001963  6365601006  2355018290 19614530542-22727727464 70794450605      0      0   3000    0 LA 
 7006540221184000 -1104686712  6293818032  2566064869 19923616867-25123448248 69890346714      0      0   3000    0 LA 
 7006540251184000 -1044492489  6214886549  2774283353 20200477619-27492938174 68909228997      0      0   3000    0 LA 
 7006540281184000  -983516259  6128889389  2979444319 20444927859-29833442624 67852190205      0      0   3000    0 LA 
 7006540311184000  -921855470  6035917600  3181321747 20656831795-32142240568 66720406933      0      0   3000    0 LA 
 7006540341184000  -859607904  5936070340  3379693271 20836101409-34416645565 65515136715      0      0   3000    0 LA 
 7006540371184000  -796871539  5829454773  3574340418 20982694319-36654006339 64237719888      0      0   3000    0 LA 
 7006540401184000  -733744412  5716185958  3765048867 21096614808-38851713108 62889581928      0      0   3000    0 LA 
 7006540431184000  -670324472  5596386712  3951608693 21177915605-41007203999 61472230118      0      0   3000    0 LA 
 7006540461184000  -606709439  5470187461  4133814617 21226697669-43117968946 59987250325      0      0   3000    0 LA 
 7006540491184000  -542996657  5337726080  4311466225 21243110197-45181553653 58436302992      0      0   2000    0 LA 
 7006540521184000  -479282951  5199147718  4484368196 21227350446-47195561635 56821119345      0      0   2000    0 LA 
 7006540551184000  -415664484  5054604625  4652330501 21179662524-49157656676 55143497410      0      0   2000    0 LA 
 7006540581184000  -352236617  4904255970  4815168601 21100335616-51065562242 53405297516      0      0   2000    0 LA 
 7006540611184000  -289093778  4748267662  4972703630 20989702817-52917059708 51608443385      0      0   2000    0 LA 
 7006540641184000  -226329330  4586812179  5124762594 20848140938-54709991917 49754924413      0      0   2000    0 LA 
 7006540671184000  -164035443  4420068368  5271178563 20676069641-56442268730 47846793911      0      0   2000    0 LA 
 7006540701184000  -102302962  4248221244  5411790858 20473950321-58111870747 45886165655      0      0   2000    0 LA 
 7006540731184000   -41221287  4071461767  5546445229 20242286180-59716852085 43875211039      0      0   2000    0 LA 
 7006540761184000    19121754  3889986624  5674994021 19981621906-61255343232 41816155391      0      0   2000    0 LA 
 7006540791184000    78640027  3703997992  5797296333 19692541702-62725552887 39711273815      0      0   2000    0 LA 
 7006540821184000   137249209  3513703303  5913218158 19375667658-64125768617 37562887675      0      0   1000    0 LA 
 7006540851184000   194866897  3319315010  6022632519 19031659220-65454356867 35373362561      0      0   1000    0 LA 
 7006540881184000   251412725  3121050345  6125419602 18661212440-66709764357 33145107480      0      0   1000    0 LA 
 7006540911184000   306808464  2919131078  6221466883 18265058653-67890520897 30880572775      0      0   1000    0 LA 
 7006540941184000   360978134  2713783259  6310669246 17843963034-68995241387 28582246910      0      0   1000    0 LA 
 7006540971184000   413848097  2505236967  6392929096 17398723598-70022627162 26252653786      0      0   1000    0 LA 
 7006541001184000   465347160  2293726044  6468156458 16930170046-70971467908 23894350002      0      0   1000    0 LA 
 7006541031184000   515406662  2079487828  6536269071 16439162069-71840643173 21509921606      0      0   1000    0 LA 
 7006541061184000   563960566  1862762883  6597192474 15926588091-72629123266 19101980954      0      0   1000    0 WA 
 7006541091184000   610945540  1643794725  6650860079 15393364013-73335969921 16673163339      0      0      0    0 WA 
 7006541121184000   656301040  1422829547  6697213232 14840431288-73960336214 14226124311      0      0      0    0 LA 
 7006541151184000   699969384  1200115946  6736201277 14268755574-74501467376 11763537967      0      0      0    0 WA 
 7006541181184000   741895819   975904643  6767781602 13679325951-74958701772  9288093750      0      0      0    0 WA 
 7006541211184000   782028596   750448204  6791919683 13073153706-75331470345  6802494031      0      0      0    0 WA 
 7006541241184000   820319030   524000765  6808589125 12451270569-75619297735  4309453467      0      0      0    0 WA 
 7006541271184000   856721558   296817742  6817771687 11814726564-75821804779  1811696161      0      0      0    0 WA 
 7006541301184000   891193794    69155542  6819457314 11164588139-75938709220  -688048284      0      0      0    0 WD 
 7006541331184000   923696574  -158728723  6813644143 10501937020-75969826311 -3187047622      0      0      0    0 WD 
 7006541361184000   954193999  -386577539  6800338505  9827869339-75915069724 -5682571205      0      0      0    0 LD 
 7006541391184000   982653482  -614133275  6779554916  9143494539-75774449429 -8171894354      0      0      0    0 LD 
 7006541421184000  1009045780  -841138473  6751316058  8449933250-75548069873-10652298510      0      0      0    0 LD 
 7006541451184000  1033345024 -1067336132  6715652756  7748314411-75236132196-13121071914      0      0      0    0 LD 
 7006541481184000  1055528744 -1292470004  6672603958  7039773909-74838935568-15575513918      0      0      0    0 LD 
 7006541511184000  1075577888 -1516284880  6622216690  6325453963-74356876443-18012938939      0      0      0    0 LD 
 7006541541184000  1093476835 -1738526889  6564546010  5606501355-73790447489-20430679583      0      0      0    0 LD 
 7006541571184000  1109213414 -1958943780  6499654945  4884066368-73140236500-22826088278      0      0  -1000    0 LD 
 7006541601184000  1122778904 -2177285207  6427614439  4159301494-72406927637-25196538702      0      0  -1000    0 WD 
 7006541631184000  1134168044 -2393303026  6348503273  3433358025-71591302374-27539430199      0      0  -1000    0 LD 
 7006541661184000  1143379021 -2606751579  6262407988  2707383279-70694237672-29852192491      0      0  -1000    0 WD 
 7006541691184000  1150413455 -2817387979  6169422786  1982519567-69716702953-32132288628      0      0  -1000    0 LD 
 7006541721184000  1155276386 -3024972384  6069649426  1259903790-68659758328-34377215953      0      0  -1000    0 LD 
 7006541751184000  1157976257 -3229268267  5963197126   540666704-67524554710-36584508099      0      0  -1000    0 LD 
 7006541781184000  1158524889 -3430042691  5850182441  -174068373-66312333219-38751738150      0      0  -1000    0 LD 
 7006541811184000  1156937463 -3627066576  5730729146  -883187604-65024424005-40876521305      0      0  -1000    0 LD 
 7006541841184000  1153232481 -3820114962  5604968102 -1585589118-63662244469-42956517321      0      0  -2000    0 LD 
 7006541871184000  1147431734 -4008967273  5473037125 -2280184699-62227297814-44989432034      0      0  -2000    0 LD 
 7006541901184000  1139560253 -4193407568  5335080839 -2965900998-60721172578-46973019854      0      0  -2000    0 LD 
 7006541931184000  1129646266 -4373224799  5191250528 -3641680718-59145541149-48905087019      0      0  -2000    0 LD 
 7006541961184000  1117721146 -4548213060  5041703979 -4306483791-57502157888-50783493820      0      0  -2000    0 LD 
 7006541991184000  1103819361 -4718171828  4886605311 -4959288989-55792858363-52606156766      0      0  -2000    0 LD 
 7006542021184000  1087978411 -4882906207  4726124808 -5599096077-54019558257-54371052126      0      0  -2000    0 LD 
 7006542051184000  1070238761 -5042227167  4560438729 -6224927663-52184250455-56076219277      0      0  -2000    0 LD 
 7006542081184000  1050643775 -5195951767  4389729118 -6835830147-50289002268-57719762728      0      0  -2000    0 LD 
 7006542111184000  1029239639 -5343903377  4214183607 -7430874689-48335953245-59299854213      0      0  -2000    0 LD 
 7006542141184000  1006075288 -5485911893  4033995206 -8009158650-46327312772-60814734928      0      0  -2000    0 LD 
 7006542171184000   981202324 -5621813937  3849362097 -8569806923-44265357570-62262717940      0      0  -3000    0 LD 
 7006542201184000   954674930 -5751453062  3660487411 -9111973193-42152428640-63642190594      0      0  -3000    0 LD 
 7006542231184000   926549784 -5874679936  3467579003 -9634841268-39990928211-64951616023      0      0  -3000    0 LD 
 7006542261184000   896885966 -5991352519  3270849225-10137626625-37783317350-66189534468      0      0  -3000    0 LD 
 7006542291184000   865744859 -6101336245  3070514687-10619577950-35532113685-67354564814      0      0  -3000    0 LD 
 7006542321184000   833190050 -6204504179  2866796027-11079978580-33239889107-68445406744      0      0  -3000    0 WD 
 7006542351184000   799287220 -6300737180  2659917655-11518147875-30909266122-69460843406      0      0  -3000    0 LD 
 7006542381184000   764104040 -6389924045  2450107507-11933441588-28542913692-70399742824      0      0  -3000    0 WD 
 7006542411184000   727710056 -6471961643  2237596784-12325251719-26143543798-71261059182      0      0  -3000    0 WD 
 7006542441184000   690176585 -6546755040  2022619697-12693007495-23713907877-72043833233      0      0  -3000    0 WD 
 7006542471184000   651576599 -6614217612  1805413203-13036176704-21256795184-72747191717      0      0  -3000    0 LD 
 7006542501184000   611984606 -6674271160  1586216750-13354265974-18775032419-73370349858      0      0  -3000    0 LD 
 7006542531184000   571476538 -6726846016  1365271999-13646821811-16271479815-73912616034      0      0  -3000    0 LD 
 7006542561184000   530129621 -6771881135  1142822546-13913432990-13749024096-74373392759      0      0  -3000    0 LD 
 7006542591184000   488022254 -6809324166   919113640-14153731456-11210574359-74752175226      0      0  -3000    0 WD 
 7006542621184000   445233872 -6839131516   694391903-14367391832 -8659059437-75048552874      0      0  -3000    0 WD 
 7006542651184000   401844825 -6861268401   468905046-14554131337 -6097423076-75262210813      0      0  -3000    0 WD 
 7006542681184000   357936246 -6875708886   242901581-14713709982 -3528619331-75392929012      0      0  -3000    0 WD 
 7006542711184000   313589925 -6882435910    16630540-14845930780  -955609238-75440581510      0      0  -3000    0 WD 
 7006542741184000   268888175 -6881441301  -209658807-14950640090  1618642032-75405136467      0      0  -3000    0 WD 
 7006542771184000   223913707 -6872725783  -435717241-15027728087  4191168768-75286656847      0      0  -3000    0 WD 
 7006542801184000   178749495 -6856298974  -661295868-15077128977  6759009297-75085300230      0      0  -3000    0 WD 
 7006542831184000   133478643 -6832179367  -886146413-15098820784  9319209931-74801317621      0      0  -3000    0 WD 
 7006542861184000    88184259 -6800394298 -1110021489-15092825050 11868828040-74435052554      0      0  -3000    0 WD 
 7006542891184000    42949317 -6760979911 -1332674878-15059206663 14404935084-73986940653      0      0  -3000    0 WD 
 7006542921184000    -2143465 -6713981110 -1553861810-14998073718 16924619867-73457509381      0      0  -3000    0 WD 
 7006542951184000   -47011760 -6659451505 -1773339231-14909577320 19424992186-72847377770      0      0  -3000    0 WD 
 7006542981184000   -91573758 -6597453336 -1990866083-14793911387 21903186908-72157255686      0      0  -3000    0 WD 
 7006543011184000  -135748294 -6528057398 -2206203571-14651312395 24356367787-71387942362      0      0  -3000    0 WD 
